comments,id,issues,latitude,longitude,parking_duration,parking_time,issue_not_provided,issue_full,issue_damaged,issue_abandoned,issue_other,parking_time_parsed,Status,Notes,Survey_Date,View,Asset,Check_311_Date,Check_311_Notes,City_Problem_Type
There are zip ties holding the parking sign for the parking lot attached to the bike ring. ,796,['other'],43.66973464,-79.39388957,minutes,"Tue, 09 Oct 2018 13:42:58 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-10-09,Resolved,There weren't any parking signs observed locked to bike post,2023-12-16,🌎👀,,,,
All 3 abandoned for weeks,797,['damaged'],43.6367042,-79.3990683,hours,"Sat, 13 Oct 2018 13:49:31 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
Lots of space for a bike rack next to Peter muni cardiac centre,798,['not_provided'],43.65893386,-79.38972908,hours,"Tue, 09 Oct 2018 17:38:25 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-09,,,,🌎👀,,,,
Two bike rings at this spot have loose frames/wheels attached locked here that have been abandoned for quite some time.,799,['damaged'],43.6485048,-79.3909122,minutes,"Tue, 09 Oct 2018 18:42:28 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-09,Needs Checking,"799 and 800 appear to be duplicates; not in the same location, but distance/time between them is too far for someone biking between both",,🌎👀,,,,
Two bike rings at this spot have loose frames/wheels attached locked here that have been abandoned for quite some time.,800,['damaged'],43.6550838,-79.40334692,hours,"Tue, 09 Oct 2018 18:47:25 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-09,Needs Checking,"799 and 800 appear to be duplicates; not in the same location, but distance/time between them is too far for someone biking between both",,🌎👀,,,,
Bike was stolen from storage room at south beach condo where multiple locks were broken. The thief proceeded to take off with the bike. Security has footage. ,801,['other'],43.62473053,-79.48524714,hours,"Tue, 09 Oct 2018 21:51:00 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-10-09,,,,🌎👀,,,,
annette rec center ,802,['not_provided'],43.6613416,-79.4746478,hours,"Wed, 10 Oct 2018 19:58:03 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-10,,,,🌎👀,,,,
,803,['full'],43.6534974,-79.383559,hours,"Thu, 07 Jun 2018 19:29:08 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-06-07,,,,🌎👀,,,,
,804,['full'],43.64850494,-79.41971423,hours,"Sat, 09 Jun 2018 12:51:16 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-06-09,,,,🌎👀,,,,
,805,['other'],43.6396042,-79.380598,hours,"Wed, 13 Jun 2018 00:17:31 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-06-13,Needs Checking,Known hacknight location,,🌎👀,,,,
There is very little parking on bay st in the financial district. ,806,['full'],43.64699793,-79.37943747,hours,"Thu, 11 Oct 2018 17:40:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-10-11,,,,🌎👀,,,,
2  abandoned  bikes locked  up  on  south  side  of  Fulton  ave.  Past  3  months   drug  related  thefts,807,['damaged'],43.68399493,-79.3470265,hours,"Sun, 14 Oct 2018 10:30:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-14,Resolved,Resolved,2024-03-10,🌎👀,,,,
"New establishments, such as High Park Brewery and the Starving Artist Waffles attracted me to come to this plaza on my bicycle, but there was no bike parking anywhere on the property or on the side walk.",808,['not_provided'],43.66982001,-79.48357191,hours,"Sat, 06 Oct 2018 13:36:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-06,,,,🌎👀,,,,
There is no bike parking at the No Frills on this site.,809,['not_provided'],43.6869963,-79.48346803,hours,"Sun, 14 Oct 2018 23:39:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-14,,,,🌎👀,,,,
,810,['not_provided'],43.66183101,-79.39056723,hours,"Tue, 23 Oct 2018 22:31:12 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-23,,,,🌎👀,,,,
not even sign posts to lock bicycle to.,811,['not_provided'],43.68003972,-79.43220224,multiday,"Wed, 24 Oct 2018 13:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-24,,,,🌎👀,,,,
Bike parking full near Barbara Hall Park / 519 Community Centre,813,['full'],43.66723303,-79.38157822,minutes,"Sat, 20 Oct 2018 19:49:04 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-10-20,,,,🌎👀,,,,
Abandoned at public rack at Billy bishop,814,['damaged'],43.6352896,-79.3988249,overnight,"Sat, 13 Oct 2018 13:56:53 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
"Bike has been here for months, flat tire and no seat. Closest spot to the GO entrance on the east side of the path. ",815,['damaged'],43.6576871,-79.4504584,hours,"Fri, 19 Oct 2018 12:03:37 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-19,,,,🌎👀,,,,
"Outside roosters coffee on Jarvis - multiple shops, no parking ",816,['not_provided'],43.66939936,-79.37971445,hours,"Fri, 12 Oct 2018 15:05:22 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-12,,,,🌎👀,,,,
Abandoned and dismantled bike,817,['damaged'],43.6490766,-79.4045857,minutes,"Mon, 15 Oct 2018 15:35:08 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-15,,,,🌎👀,,,,
797 Broadview Ave ,818,['damaged'],43.6778361,-79.3585201,hours,"Thu, 25 Oct 2018 14:53:49 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-25,,,,🌎👀,,,,
In front of 519 king. Abandoned and stripped grey bike,819,['damaged'],43.6449071,-79.3980519,hours,"Sat, 13 Oct 2018 03:11:04 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
,820,['damaged'],43.6367544,-79.3992763,hours,"Sat, 13 Oct 2018 13:50:15 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
Abandoned for weeks,821,['damaged'],43.636812,-79.3988085,hours,"Sat, 13 Oct 2018 13:51:20 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
"Abandoned, stripped and insecure",822,['damaged'],43.636864,-79.3992885,hours,"Sat, 13 Oct 2018 13:52:01 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-13,,,,🌎👀,,,,
bmo center ,823,['full'],43.65447322,-79.40508401,minutes,"Thu, 18 Oct 2018 16:08:19 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-10-18,,,,🌎👀,,,,
coop,824,['not_provided'],43.6515365,-79.4000646,hours,"Thu, 18 Oct 2018 19:25:23 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-18,,,,🌎👀,,,,
,825,['not_provided'],43.64098283,-79.41962805,hours,"Sat, 20 Oct 2018 15:14:04 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-20,,,,🌎👀,,,,
Many people wanting to use bikes come here - there are two traffic sign poles and that’s it- Merchants of Green Coffee is a popular hangout cafe,826,['not_provided'],43.66004378,-79.35378257,minutes,"Sat, 20 Oct 2018 17:27:30 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-20,,,,🌎👀,,,,
,827,['damaged'],43.6741603,-79.41017124,multiday,"Sun, 21 Oct 2018 20:35:36 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-21,,,,🌎👀,,,,
Could not find bike parking from Lawrence or the parking lot,828,['not_provided'],43.73379447,-79.35807671,hours,"Mon, 29 Oct 2018 12:57:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-29,,,,🌎👀,,,,
,829,['not_provided'],43.66699251,-79.33028513,minutes,"Wed, 31 Oct 2018 22:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-10-31,,,,🌎👀,,,,
,830,['other'],43.6675838,-79.3990302,minutes,"Sun, 04 Nov 2018 19:58:58 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-11-04,,,,🌎👀,,,,
i would appreciate more than one bike rack at lamport. It is always full when there's a game.thanks.,831,['full'],43.6499639,-79.4360382,hours,"Thu, 08 Nov 2018 01:49:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-11-08,,,,🌎👀,,,,
,832,['damaged'],43.6580617,-79.3864974,hours,"Sat, 10 Nov 2018 03:03:15 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-10,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,833,['not_provided'],43.7934188,-79.382576,hours,"Fri, 09 Nov 2018 22:59:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-11-09,,,,🌎👀,,,,
,834,['damaged'],43.6580617,-79.3864974,hours,"Tue, 13 Nov 2018 17:09:03 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-13,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,835,['damaged'],43.6580617,-79.3864974,hours,"Tue, 13 Nov 2018 17:09:03 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-13,Invalid,Duplicate of #834; Elizabeth & Gerrard supercluster,,🌎👀,,,,
,836,['damaged'],43.639278,-79.4199773,hours,"Wed, 14 Nov 2018 23:56:50 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-14,,,,🌎👀,,,,
"Several abandoned and stripped bikes attached to the only ring and post on this side of the street. Other ring and posts were here previously, but have been removed. ",837,"['damaged', 'full', 'damaged']",43.6525045,-79.3904245,minutes,"Thu, 15 Nov 2018 17:56:00 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,2018-11-15,,,,🌎👀,,,,
Not enough bike parking,838,['other'],43.65964901,-79.34661027,minutes,"Sat, 17 Nov 2018 21:33:47 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-11-17,,,,🌎👀,,,,
,839,['damaged'],43.6580617,-79.3864974,multiday,"Mon, 19 Nov 2018 20:29:59 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-19,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,841,['full'],43.64583031,-79.40347046,minutes,"Wed, 05 Dec 2018 02:41:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-12-05,,,,🌎👀,,,,
Too few spots in front of the Reference Library. ,842,['full'],43.67169802,-79.38732352,hours,"Thu, 06 Dec 2018 00:42:31 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-12-06,,,,🌎👀,,,,
Spaces on Yonge in front of library full. ,843,['full'],43.67172906,-79.38722696,hours,"Thu, 06 Dec 2018 00:47:44 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-12-06,,,,🌎👀,,,,
,844,['not_provided'],43.6447292,-79.39895948,minutes,"Wed, 14 Aug 2019 23:46:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-08-14,,,,🌎👀,,,,
,845,['not_provided'],47.65830121,-122.3148291,minutes,"Tue, 25 Dec 2018 22:47:43 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-12-25,,,,🌎👀,,,,
5 abandoned bike frames - have been here for several weeks.,846,['damaged'],43.6368981,-79.3982637,minutes,"Sun, 30 Dec 2018 21:03:46 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-12-30,,,,🌎👀,,,,
Bike post has been knocked over and is on an angle. ,847,['damaged'],43.70223425,-79.38762241,hours,"Sun, 02 Dec 2018 14:30:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-12-02,,,,🌎👀,,,,
2nd time reporting this spot. Reported it via this app months ago. I'm trying again to hopefully see this app make a difference,848,['damaged'],43.6525919,-79.3907582,minutes,"Sat, 17 Nov 2018 23:42:46 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-17,,,,🌎👀,,,,
Bike post has ring missing,849,['damaged'],43.70473514,-79.40818777,minutes,"Mon, 19 Nov 2018 19:00:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-11-19,Resolved,BIA has installed new bike parking in this area. No broken ring found,2024-01-06,🌎👀,,,,
Bike rings all full except for this broken one missing a ring,850,['damaged'],43.6608966,-79.38546,hours,"Thu, 13 Dec 2018 15:00:02 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-12-13,,,,🌎👀,,,,
The bike fixture is needs to be relocated because it too close to garden.,851,['other'],43.66023641,-79.3689682,hours,"Wed, 02 Jan 2019 13:12:56 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-01-02,,,,🌎👀,,,,
"Bike parking is hard to find during the warmer seasons at Richmond and McCaul/Duncan. Could the City of Toronto install more bike rings or, even better, install a bike rack system on the street as was done in Kensington Market?",852,['full'],43.6580617,-79.3864974,hours,"Mon, 17 Sep 2018 13:00:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-09-17,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,853,['not_provided'],43.64917623,-79.39459209,hours,"Mon, 23 Sep 2019 22:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-09-23,,,,🌎👀,,,,
,854,['not_provided'],43.6486534,-79.37953439,minutes,"Tue, 15 Jan 2019 17:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-01-15,,,,🌎👀,,,,
,855,['not_provided'],43.6580617,-79.3864974,multiday,"Sat, 19 Jan 2019 16:35:04 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-01-19,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,856,['damaged'],50.68079715,7.03125,multiday,"Mon, 28 Jan 2019 19:14:59 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-01-28,,Outside of Toronto,,🌎👀,,,,
,857,['not_provided'],43.651921,-79.3681671,hours,"Sat, 16 Feb 2019 19:40:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-16,,,,🌎👀,,,,
,858,"['damaged', 'full', 'not_provided']",43.65145818,-79.36479905,overnight,"Wed, 20 Feb 2019 00:45:44 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2019-02-20,,,,🌎👀,,,,
,859,['not_provided'],53.54612101,-113.4975439,overnight,"Sun, 24 Feb 2019 00:17:57 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-24,,,,🌎👀,,,,
Test. Please remove.,860,['full'],53.53020648,-113.4589201,overnight,"Sun, 24 Feb 2019 00:19:18 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-02-24,Invalid,Appears to be a test entry,,🌎👀,,,,
Please delete this.,861,['damaged'],53.54850097,-113.4556214,overnight,"Sun, 24 Feb 2019 00:20:21 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-02-24,Invalid,Appears to be a test entry,,🌎👀,,,,
insufficient parking available at this site.,862,['not_provided'],43.65588576,-79.40351541,hours,"Fri, 01 Mar 2019 21:59:35 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-01,,,,🌎👀,,,,
,863,"['not_provided', 'damaged']",43.6444268,-79.3684763,hours,"Sat, 02 Mar 2019 18:28:00 GMT",TRUE,FALSE,TRUE,FALSE,FALSE,2019-03-02,,,,🌎👀,,,,
,864,['damaged'],43.65349745,-79.38405982,minutes,"Sun, 03 Mar 2019 20:17:42 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-03,,,,🌎👀,,,,
hello ctechto,865,['not_provided'],43.6580617,-79.3864974,minutes,"Sun, 03 Mar 2019 21:33:48 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-03,Invalid,Appears to be a test entry; Elizabeth & Gerrard supercluster,,🌎👀,,,,
hello techto,866,['not_provided'],43.6580617,-79.3864974,minutes,"Sun, 03 Mar 2019 21:46:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-03,Invalid,Appears to be a test entry; Elizabeth & Gerrard supercluster,,🌎👀,,,,
hello ,867,['not_provided'],43.6580617,-79.3864974,hours,"Sun, 03 Mar 2019 21:53:26 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-03,Invalid,Appears to be a test entry; Elizabeth & Gerrard supercluster,,🌎👀,,,,
Hello techTo :),868,['not_provided'],43.65930361,-79.38769903,overnight,"Tue, 05 Mar 2019 00:52:15 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-05,Invalid,Appears to be a test entry,,🌎👀,,,,
Bike left abandoned ,869,['damaged'],43.66493785,-79.32277453,minutes,"Sat, 12 Jan 2019 18:01:50 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-01-12,,,,🌎👀,,,,
Mound of snow blocking bike share station.,870,['other'],43.66273125,-79.38012965,minutes,"Tue, 05 Mar 2019 19:06:16 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-03-05,,,,🌎👀,,,,
,871,['damaged'],43.6620209,-79.3802177,minutes,"Tue, 05 Mar 2019 19:03:36 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-05,,,,🌎👀,,,,
appartment ,872,['not_provided'],43.64886848,-79.40598817,overnight,"Mon, 25 Feb 2019 19:40:06 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-02-25,,,,🌎👀,,,,
,873,['damaged'],43.66767156,-79.37212129,hours,"Mon, 04 Mar 2019 19:13:16 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-04,,,,🌎👀,,,,
,874,['damaged'],43.6620301,-79.3796015,minutes,"Tue, 05 Mar 2019 19:02:51 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-05,,,,🌎👀,,,,
No parking available at post office ,875,['not_provided'],43.64966263,-79.43334916,minutes,"Sat, 09 Mar 2019 16:31:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-09,,,,🌎👀,,,,
wq,876,['not_provided'],43.6580617,-79.3864974,multiday,"Tue, 12 Mar 2019 08:12:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-12,Invalid,Appears to be a test entry; Elizabeth & Gerrard supercluster,,🌎👀,,,,
,877,['full'],43.6494629,-79.38906472,overnight,"Tue, 12 Mar 2019 22:37:25 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-03-12,,,,🌎👀,,,,
,878,['full'],43.65316032,-79.39766288,hours,"Wed, 13 Mar 2019 00:07:13 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-03-13,,,,🌎👀,,,,
,879,['not_provided'],43.64938314,-79.37604751,minutes,"Wed, 13 Mar 2019 00:12:46 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-03-13,,,,🌎👀,,,,
,880,['other'],43.64946052,-79.3890122,hours,"Wed, 13 Mar 2019 00:44:10 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-03-13,,,,🌎👀,,,,
"No parking in front of the stores and restaurants east of Woodbine on the south side of Queen in the Beaches. I go there all the time, I have to lock my bike to some gas pipes.",881,['not_provided'],43.66874129,-79.30495825,hours,"Mon, 08 Apr 2019 22:15:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-08,,,,🌎👀,,,,
,882,['other'],44.25822462,-76.53682819,minutes,"Mon, 25 Mar 2019 01:07:43 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-03-25,,,,🌎👀,,,,
,883,"['not_provided', 'full']",43.6433933,-79.38231497,minutes,"Wed, 03 Apr 2019 00:08:44 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2019-04-03,,,,🌎👀,,,,
,884,['other'],43.59679435,-79.52509597,multiday,"Mon, 08 Apr 2019 07:17:43 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-04-08,,,,🌎👀,,,,
,886,['not_provided'],43.65336593,-79.42666683,hours,"Wed, 10 Apr 2019 23:50:02 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-10,,,,🌎👀,,,,
,887,['not_provided'],43.66542606,-79.40791928,multiday,"Fri, 12 Apr 2019 15:53:38 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-12,,,,🌎👀,,,,
,888,['not_provided'],43.66462546,-79.42752379,hours,"Sun, 14 Apr 2019 03:46:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-14,,,,🌎👀,,,,
In front of CSI Spadina,889,['full'],43.64998478,-79.39703312,hours,"Thu, 04 Apr 2019 21:30:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-04-04,,,,🌎👀,,,,
Abandoned bikes need picked up,890,['damaged'],43.64969168,-79.43333353,minutes,"Sat, 09 Mar 2019 17:29:39 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-09,,,,🌎👀,,,,
,891,['not_provided'],43.70256197,-79.39743292,hours,"Sat, 13 Apr 2019 18:53:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-13,,,,🌎👀,,,,
,892,['damaged'],43.66770246,-79.37200327,multiday,"Wed, 13 Mar 2019 12:40:52 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-13,,,,🌎👀,,,,
,893,"['damaged', 'full']",43.6608392,-79.3854295,hours,"Wed, 20 Mar 2019 14:39:11 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,2019-03-20,,,,🌎👀,,,,
There is only bike parking on the street but they are full of people and you are in their way. This little corner would be perfect for a bunch of lollipops! That way we could park without worrying about jamming up the sidewalks. ,894,['other'],43.6782453,-79.3496363,minutes,"Sun, 24 Mar 2019 19:24:15 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-03-24,,,,🌎👀,,,,
This abandoned bike has been here for a long time. 1328 Queen E,895,['damaged'],43.66401171,-79.32715605,hours,"Wed, 27 Mar 2019 14:55:36 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-03-27,,,,🌎👀,,,,
,896,['full'],43.6499941,-79.3970233,hours,"Tue, 02 Apr 2019 17:04:57 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-04-02,,,,🌎👀,,,,
Lots of cyclists but literally no parking,897,['not_provided'],43.6184838,-79.4993297,minutes,"Sat, 06 Apr 2019 17:55:59 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-06,,,,🌎👀,,,,
No bike parking on this corner. Events held at the Design Exchange frequently. ,898,['not_provided'],43.64781496,-79.38001182,hours,"Sun, 14 Apr 2019 03:53:58 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-14,,,,🌎👀,,,,
,899,['not_provided'],43.6549681,-79.3694027,multiday,"Sun, 14 Apr 2019 13:20:40 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-14,,,,🌎👀,,,,
"I spoke with the owners of the convenience store at 1093 Woodbine Avenue after arriving by bike. They don't have any ring and post parking but would like some.Thanks,",900,['not_provided'],43.68918709,-79.31417968,minutes,"Sat, 13 Apr 2019 18:45:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-13,,,,🌎👀,,,,
 This is where the Rogers Road Bike lane ends and there are a lot of businesses here. I did not see a single bike ring from Scott to Keele on this stretch of Rogers Rd,901,['not_provided'],43.68235979,-79.46951954,minutes,"Sun, 14 Apr 2019 15:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-14,,,,🌎👀,,,,
There are multiple residential buildings here with no bike parking. More will be built with no options to park.,902,['not_provided'],43.67254388,-79.38863244,overnight,"Sun, 14 Apr 2019 21:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-14,,,,🌎👀,,,,
,903,['full'],43.66800524,-79.4284812,multiday,"Wed, 17 Apr 2019 03:23:10 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-04-17,,,,🌎👀,,,,
"I went to the restaurant Messini's Authentic Gyros. It's a wide frontage with no bike parking. All the nearby parking was taken, suggesting a shortage on that ****. The address is 445 Danforth Ave. Thank you.",904,['not_provided'],43.67772744,-79.35051288,hours,"Wed, 24 Apr 2019 22:11:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-04-24,,,,🌎👀,,,,
,905,"['not_provided', 'full', 'damaged', 'damaged', 'other']",43.563491,-79.6236498,minutes,"Tue, 07 May 2019 01:06:04 GMT",TRUE,TRUE,TRUE,FALSE,TRUE,2019-05-07,,Issue selected more than once; Outside of Toronto,,🌎👀,,,,
No nearby bike parking,906,['not_provided'],43.64577317,-79.51792296,hours,"Tue, 07 May 2019 19:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-07,,,,🌎👀,,,,
,907,['not_provided'],43.7075975,-79.3901237,minutes,"Wed, 08 May 2019 01:06:09 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-05-08,,,,🌎👀,,,,
,908,['damaged'],53.54123805,-113.4946176,multiday,"Wed, 08 May 2019 17:48:05 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-05-08,,Outside of Toronto,,🌎👀,,,,
,909,['other'],43.6580617,-79.3864974,minutes,"Fri, 10 May 2019 13:07:33 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2019-05-10,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
within green p parking not ,912,['full'],43.6417727,-79.4236115,hours,"Tue, 23 Apr 2019 20:51:13 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-04-23,Unresolved,These racks within the green p lot are still very full,5/1/2024,🌎👀,,,,
,913,['damaged'],43.66031836,-79.36218076,overnight,"Sun, 05 May 2019 01:22:55 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-05-05,,,,🌎👀,,,,
,914,['damaged'],43.6568229,-79.4055151,minutes,"Wed, 08 May 2019 20:18:32 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-05-08,,,,🌎👀,,,,
"On east side of Yonge, in front of Goidlife fitness ",915,['damaged'],43.65100916,-79.37897876,minutes,"Wed, 15 Aug 2018 21:59:07 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-15,,,,🌎👀,,,,
Abandoned and stripped bike,916,['damaged'],43.66124006,-79.38150225,minutes,"Fri, 19 Apr 2019 19:14:28 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-04-19,,,,🌎👀,,,,
This bike has been locked there for more than a year. I move in July 2017 to this condo and I always park my bike in the other slot of that rack. This bike in the photo has never been moved since. It's rotting and full of rust. ,917,['damaged'],43.6404176,-79.3923155,overnight,"Sat, 01 Jul 2017 14:41:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2017-07-01,,,,🌎👀,,,,
Several old bikes have been on these rings for years. Corner of Elm and St. Patrick,918,['damaged'],43.65590945,-79.39080007,hours,"Mon, 08 Oct 2018 22:21:16 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-10-08,,,,🌎👀,,,,
